genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
"['bedroom pop', 'pop', 'pov: indie']",https://api.spotify.com/v1/artists/4Uc8Dsxct0oMqx0P6i60ea,4Uc8Dsxct0oMqx0P6i60ea,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc1c8fa15e08cb31eeb03b771', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c1c8fa15e08cb31eeb03b771', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c1c8fa15e08cb31eeb03b771', 'width': 160}]",Conan Gray,78,artist,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea,,8860710
[],https://api.spotify.com/v1/artists/2x6K5sYwi04Ev2zyGki2nu,2x6K5sYwi04Ev2zyGki2nu,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2338ff0af07e60cdf1295364', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742338ff0af07e60cdf1295364', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782338ff0af07e60cdf1295364', 'width': 160}]",My Kid Brother,25,artist,spotify:artist:2x6K5sYwi04Ev2zyGki2nu,https://open.spotify.com/artist/2x6K5sYwi04Ev2zyGki2nu,,6018
[],https://api.spotify.com/v1/artists/0rDjSI5RVCPaKNcd9tUdBH,0rDjSI5RVCPaKNcd9tUdBH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb75c879b7d73b4e37afa0cca7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517475c879b7d73b4e37afa0cca7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17875c879b7d73b4e37afa0cca7', 'width': 160}]",August James,23,artist,spotify:artist:0rDjSI5RVCPaKNcd9tUdBH,https://open.spotify.com/artist/0rDjSI5RVCPaKNcd9tUdBH,,2018
['pittsburgh indie rock'],https://api.spotify.com/v1/artists/5dXivPEjgjJmjTemfAPRnX,5dXivPEjgjJmjTemfAPRnX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9655c137a15be6ca3483015a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749655c137a15be6ca3483015a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789655c137a15be6ca3483015a', 'width': 160}]",The Ghost Club,36,artist,spotify:artist:5dXivPEjgjJmjTemfAPRnX,https://open.spotify.com/artist/5dXivPEjgjJmjTemfAPRnX,,49239
[],https://api.spotify.com/v1/artists/3gc8ddHIjroKBbooNKDcP6,3gc8ddHIjroKBbooNKDcP6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd75f33fc382e287230728a4e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d75f33fc382e287230728a4e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d75f33fc382e287230728a4e', 'width': 160}]",Don't Stop or We'll Die,23,artist,spotify:artist:3gc8ddHIjroKBbooNKDcP6,https://open.spotify.com/artist/3gc8ddHIjroKBbooNKDcP6,,10188
[],https://api.spotify.com/v1/artists/6OLO1hS58OrBy98Xe4SZiG,6OLO1hS58OrBy98Xe4SZiG,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb87be46c87724e5c1d7b88de2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517487be46c87724e5c1d7b88de2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17887be46c87724e5c1d7b88de2', 'width': 160}]",Emerson Vernon,25,artist,spotify:artist:6OLO1hS58OrBy98Xe4SZiG,https://open.spotify.com/artist/6OLO1hS58OrBy98Xe4SZiG,,5950
[],https://api.spotify.com/v1/artists/5USAMqcbMAzF3HBmeD5pJF,5USAMqcbMAzF3HBmeD5pJF,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd3c01747402afc5bfaf2ea56', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d3c01747402afc5bfaf2ea56', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d3c01747402afc5bfaf2ea56', 'width': 160}]",Vinny Marchi,31,artist,spotify:artist:5USAMqcbMAzF3HBmeD5pJF,https://open.spotify.com/artist/5USAMqcbMAzF3HBmeD5pJF,,30479
"['asbury park indie', 'dance rock', 'new jersey indie']",https://api.spotify.com/v1/artists/6VsE82GTo7eDAW9XaDO7wD,6VsE82GTo7eDAW9XaDO7wD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebefd40c2c1fa74389750e765a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174efd40c2c1fa74389750e765a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178efd40c2c1fa74389750e765a', 'width': 160}]",Deal Casino,29,artist,spotify:artist:6VsE82GTo7eDAW9XaDO7wD,https://open.spotify.com/artist/6VsE82GTo7eDAW9XaDO7wD,,28334
['modern indie pop'],https://api.spotify.com/v1/artists/7cq0a4di5dOeKU8sicemd1,7cq0a4di5dOeKU8sicemd1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2389b80528a9d22743873e09', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742389b80528a9d22743873e09', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782389b80528a9d22743873e09', 'width': 160}]",young friend,43,artist,spotify:artist:7cq0a4di5dOeKU8sicemd1,https://open.spotify.com/artist/7cq0a4di5dOeKU8sicemd1,,21999
"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'pop punk', 'post-grunge', 'punk', 'rock']",https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT,0qT79UgT5tY4yudH9VfsdT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9af74b88c7db1500a52e4774', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749af74b88c7db1500a52e4774', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789af74b88c7db1500a52e4774', 'width': 160}]",Sum 41,69,artist,spotify:artist:0qT79UgT5tY4yudH9VfsdT,https://open.spotify.com/artist/0qT79UgT5tY4yudH9VfsdT,,3730311
[],https://api.spotify.com/v1/artists/08by2dNYsJnRGUxNwdDtQI,08by2dNYsJnRGUxNwdDtQI,[],CHO,0,artist,spotify:artist:08by2dNYsJnRGUxNwdDtQI,https://open.spotify.com/artist/08by2dNYsJnRGUxNwdDtQI,,42
['social media pop'],https://api.spotify.com/v1/artists/5yw4tA8D5uG7tT3NaDvq10,5yw4tA8D5uG7tT3NaDvq10,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb345f5d936d8bc62daf2b814a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174345f5d936d8bc62daf2b814a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178345f5d936d8bc62daf2b814a', 'width': 160}]",Stellar,65,artist,spotify:artist:5yw4tA8D5uG7tT3NaDvq10,https://open.spotify.com/artist/5yw4tA8D5uG7tT3NaDvq10,,519136
[],https://api.spotify.com/v1/artists/5eGByuaUX6Cq6FYimq08Qe,5eGByuaUX6Cq6FYimq08Qe,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdfcc216fb87bbb5b3bf314b1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dfcc216fb87bbb5b3bf314b1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dfcc216fb87bbb5b3bf314b1', 'width': 160}]",The Blue Dinosaur,19,artist,spotify:artist:5eGByuaUX6Cq6FYimq08Qe,https://open.spotify.com/artist/5eGByuaUX6Cq6FYimq08Qe,,7442
"['canadian indie folk', 'indie quebecois']",https://api.spotify.com/v1/artists/6LLYwvo2N1nDcUvyw9XPGN,6LLYwvo2N1nDcUvyw9XPGN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4da625e724096fce586f38dd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744da625e724096fce586f38dd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784da625e724096fce586f38dd', 'width': 160}]",The Franklin Electric,44,artist,spotify:artist:6LLYwvo2N1nDcUvyw9XPGN,https://open.spotify.com/artist/6LLYwvo2N1nDcUvyw9XPGN,,48249
[],https://api.spotify.com/v1/artists/2qmjAtWVjMPWHHDdWilU6a,2qmjAtWVjMPWHHDdWilU6a,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0a16bfa12fcd76c0f39eb1ad', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740a16bfa12fcd76c0f39eb1ad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780a16bfa12fcd76c0f39eb1ad', 'width': 160}]",Dom Fera,41,artist,spotify:artist:2qmjAtWVjMPWHHDdWilU6a,https://open.spotify.com/artist/2qmjAtWVjMPWHHDdWilU6a,,18610
['indie rockism'],https://api.spotify.com/v1/artists/2Ju2lTuTOLvQzT6UVZgl2p,2Ju2lTuTOLvQzT6UVZgl2p,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735bb7ac537a91715866b111fa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025bb7ac537a91715866b111fa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515bb7ac537a91715866b111fa', 'width': 64}]",Thick As Thieves,16,artist,spotify:artist:2Ju2lTuTOLvQzT6UVZgl2p,https://open.spotify.com/artist/2Ju2lTuTOLvQzT6UVZgl2p,,3040
"['new england emo', 'stomp and flutter']",https://api.spotify.com/v1/artists/2McsStc6upTOqNbZjqFQEi,2McsStc6upTOqNbZjqFQEi,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5705a333154d6beec65859c6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745705a333154d6beec65859c6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785705a333154d6beec65859c6', 'width': 160}]",Animal Flag,22,artist,spotify:artist:2McsStc6upTOqNbZjqFQEi,https://open.spotify.com/artist/2McsStc6upTOqNbZjqFQEi,,8925
['cincinnati indie'],https://api.spotify.com/v1/artists/70fUpxdAr6t0LJw3xJmMhm,70fUpxdAr6t0LJw3xJmMhm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcda10eaaf710fad83646dbca', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cda10eaaf710fad83646dbca', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cda10eaaf710fad83646dbca', 'width': 160}]",Motherfolk,40,artist,spotify:artist:70fUpxdAr6t0LJw3xJmMhm,https://open.spotify.com/artist/70fUpxdAr6t0LJw3xJmMhm,,24782
[],https://api.spotify.com/v1/artists/7gGjxniWt0ovSoAY7440o1,7gGjxniWt0ovSoAY7440o1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3d8fee855a3d6e76179f7fce', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743d8fee855a3d6e76179f7fce', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783d8fee855a3d6e76179f7fce', 'width': 160}]",Group Project,31,artist,spotify:artist:7gGjxniWt0ovSoAY7440o1,https://open.spotify.com/artist/7gGjxniWt0ovSoAY7440o1,,9159
"['bay area indie', 'chamber pop']",https://api.spotify.com/v1/artists/44CB1c0W2h1XR2vB7AKpa7,44CB1c0W2h1XR2vB7AKpa7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb91ea9dcbad332061febd0f63', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517491ea9dcbad332061febd0f63', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17891ea9dcbad332061febd0f63', 'width': 160}]",The Family Crest,38,artist,spotify:artist:44CB1c0W2h1XR2vB7AKpa7,https://open.spotify.com/artist/44CB1c0W2h1XR2vB7AKpa7,,35487
"['christian alternative rock', 'christian rock']",https://api.spotify.com/v1/artists/77JuhnpOBW0tatc1nJg6qB,77JuhnpOBW0tatc1nJg6qB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebda0a771e92e78d0a72cbb36e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174da0a771e92e78d0a72cbb36e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178da0a771e92e78d0a72cbb36e', 'width': 160}]",House of Heroes,29,artist,spotify:artist:77JuhnpOBW0tatc1nJg6qB,https://open.spotify.com/artist/77JuhnpOBW0tatc1nJg6qB,,39327
[],https://api.spotify.com/v1/artists/2g2HWripkxzRZDZJ4KTBSB,2g2HWripkxzRZDZJ4KTBSB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0b4f6fa0e7e870cbf49160cf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740b4f6fa0e7e870cbf49160cf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780b4f6fa0e7e870cbf49160cf', 'width': 160}]",Rebounder,43,artist,spotify:artist:2g2HWripkxzRZDZJ4KTBSB,https://open.spotify.com/artist/2g2HWripkxzRZDZJ4KTBSB,,22047
['phoenix indie'],https://api.spotify.com/v1/artists/4zq1xzOD2RDkK3xaEZBBD5,4zq1xzOD2RDkK3xaEZBBD5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd75042b9653df84932fbf1e5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d75042b9653df84932fbf1e5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d75042b9653df84932fbf1e5', 'width': 160}]",Divided Minds,26,artist,spotify:artist:4zq1xzOD2RDkK3xaEZBBD5,https://open.spotify.com/artist/4zq1xzOD2RDkK3xaEZBBD5,,7593
"['hel', 'shred', 'slayer']",https://api.spotify.com/v1/artists/73GhYkwfPQzmfJb1cdPqPf,73GhYkwfPQzmfJb1cdPqPf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb838c4ca3c29a7b7a2431eb9b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174838c4ca3c29a7b7a2431eb9b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178838c4ca3c29a7b7a2431eb9b', 'width': 160}]",Nita Strauss,43,artist,spotify:artist:73GhYkwfPQzmfJb1cdPqPf,https://open.spotify.com/artist/73GhYkwfPQzmfJb1cdPqPf,,74692
['post-screamo'],https://api.spotify.com/v1/artists/1AQHAqCjfAC3iitV5bd3ET,1AQHAqCjfAC3iitV5bd3ET,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb26554cce1837b949f245c174', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517426554cce1837b949f245c174', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17826554cce1837b949f245c174', 'width': 160}]",Living in Fiction,34,artist,spotify:artist:1AQHAqCjfAC3iitV5bd3ET,https://open.spotify.com/artist/1AQHAqCjfAC3iitV5bd3ET,,23643
"['orlando indie', 'pop punk']",https://api.spotify.com/v1/artists/6OyPLQperd2Pfhmlco0M0e,6OyPLQperd2Pfhmlco0M0e,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebce3975f31abab97b4c457fe6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ce3975f31abab97b4c457fe6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ce3975f31abab97b4c457fe6', 'width': 160}]",Hungover,16,artist,spotify:artist:6OyPLQperd2Pfhmlco0M0e,https://open.spotify.com/artist/6OyPLQperd2Pfhmlco0M0e,,4696
['vegas indie'],https://api.spotify.com/v1/artists/3MUOKHnTgUU5Y2YBmAUQ6L,3MUOKHnTgUU5Y2YBmAUQ6L,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd0c73ad9e6e5d835095bfb07', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d0c73ad9e6e5d835095bfb07', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d0c73ad9e6e5d835095bfb07', 'width': 160}]",Almost Awake,7,artist,spotify:artist:3MUOKHnTgUU5Y2YBmAUQ6L,https://open.spotify.com/artist/3MUOKHnTgUU5Y2YBmAUQ6L,,2368
"['alternative metal', 'nu metal', 'post-grunge']",https://api.spotify.com/v1/artists/0REMf7H0VP6DwfZ9MbuWph,0REMf7H0VP6DwfZ9MbuWph,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb97bcfc0348ab5b0af79c0fa4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517497bcfc0348ab5b0af79c0fa4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17897bcfc0348ab5b0af79c0fa4', 'width': 160}]",10 Years,56,artist,spotify:artist:0REMf7H0VP6DwfZ9MbuWph,https://open.spotify.com/artist/0REMf7H0VP6DwfZ9MbuWph,,654718
"['chamber pop', 'eau claire indie', 'indie folk', 'stomp and holler', 'wisconsin indie']",https://api.spotify.com/v1/artists/6gAtOqhriLzOzb3Qqmg5kO,6gAtOqhriLzOzb3Qqmg5kO,"[{'height': 704, 'url': 'https://i.scdn.co/image/cc8b1511db745afca2bddc48cc775224244290ef', 'width': 1000}, {'height': 450, 'url': 'https://i.scdn.co/image/08436a80893e4ef7ea03c41aeb2e75f7c37ca759', 'width': 640}, {'height': 141, 'url': 'https://i.scdn.co/image/81e494cbc7e1a7ab42e81b5b2b9412b7cb5a05ea', 'width': 200}, {'height': 45, 'url': 'https://i.scdn.co/image/a1819a55828f8ecfa65fe05fb61e4b0e198e57a7', 'width': 64}]",Volcano Choir,36,artist,spotify:artist:6gAtOqhriLzOzb3Qqmg5kO,https://open.spotify.com/artist/6gAtOqhriLzOzb3Qqmg5kO,,140074
"['british singer-songwriter', 'indie anthem-folk', 'indie folk', 'stomp and holler']",https://api.spotify.com/v1/artists/0XHM5ZNJDU8e4CfbWMeSzC,0XHM5ZNJDU8e4CfbWMeSzC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5e50373fd384516f8090c762', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745e50373fd384516f8090c762', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785e50373fd384516f8090c762', 'width': 160}]",Roo Panes,50,artist,spotify:artist:0XHM5ZNJDU8e4CfbWMeSzC,https://open.spotify.com/artist/0XHM5ZNJDU8e4CfbWMeSzC,,212840
['chamber folk'],https://api.spotify.com/v1/artists/4paO0IcImRazkM6c1RUt48,4paO0IcImRazkM6c1RUt48,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc404ad52b42c2431a050e0d7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c404ad52b42c2431a050e0d7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c404ad52b42c2431a050e0d7', 'width': 160}]",The Blasting Company,51,artist,spotify:artist:4paO0IcImRazkM6c1RUt48,https://open.spotify.com/artist/4paO0IcImRazkM6c1RUt48,,38918
"['bluegrass', 'instrumental bluegrass', 'jig and reel', 'progressive bluegrass']",https://api.spotify.com/v1/artists/4YgACLaoEjPl4kVZ5WmBN9,4YgACLaoEjPl4kVZ5WmBN9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe80bb44f46b56c031f836389', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e80bb44f46b56c031f836389', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e80bb44f46b56c031f836389', 'width': 160}]",Jerry Douglas,48,artist,spotify:artist:4YgACLaoEjPl4kVZ5WmBN9,https://open.spotify.com/artist/4YgACLaoEjPl4kVZ5WmBN9,,49459
"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",https://api.spotify.com/v1/artists/4dwdTW1Lfiq0cM8nBAqIIz,4dwdTW1Lfiq0cM8nBAqIIz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebce5451b5cc60faf1992e969a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ce5451b5cc60faf1992e969a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ce5451b5cc60faf1992e969a', 'width': 160}]",Of Monsters and Men,65,artist,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,,3531699
"['chamber pop', 'gothenburg indie', 'indie folk', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",https://api.spotify.com/v1/artists/6xrCU6zdcSTsG2hLrojpmI,6xrCU6zdcSTsG2hLrojpmI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb794c848b80b07b460c732ab3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174794c848b80b07b460c732ab3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178794c848b80b07b460c732ab3', 'width': 160}]",José González,63,artist,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,https://open.spotify.com/artist/6xrCU6zdcSTsG2hLrojpmI,,1111277
"['british singer-songwriter', 'indie anthem-folk', 'indie folk']",https://api.spotify.com/v1/artists/78CiW0UJbHspFaVuVexOK6,78CiW0UJbHspFaVuVexOK6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4fa9a59204fd3677e1e5c73c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744fa9a59204fd3677e1e5c73c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784fa9a59204fd3677e1e5c73c', 'width': 160}]",Charlie Cunningham,52,artist,spotify:artist:78CiW0UJbHspFaVuVexOK6,https://open.spotify.com/artist/78CiW0UJbHspFaVuVexOK6,,195894
"['ambient folk', 'indie folk', 'modern indie folk']",https://api.spotify.com/v1/artists/0rZp7G3gIH6WkyeXbrZnGi,0rZp7G3gIH6WkyeXbrZnGi,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6f9004573a721336b343bbd3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746f9004573a721336b343bbd3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786f9004573a721336b343bbd3', 'width': 160}]",Novo Amor,70,artist,spotify:artist:0rZp7G3gIH6WkyeXbrZnGi,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi,,1004862
"['baltimore indie', 'chamber pop']",https://api.spotify.com/v1/artists/5SjNVG3L9mgWQPsfp1sFDB,5SjNVG3L9mgWQPsfp1sFDB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb13bcc990bc6198dd0eab365f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517413bcc990bc6198dd0eab365f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17813bcc990bc6198dd0eab365f', 'width': 160}]",Wye Oak,41,artist,spotify:artist:5SjNVG3L9mgWQPsfp1sFDB,https://open.spotify.com/artist/5SjNVG3L9mgWQPsfp1sFDB,,140770
['new americana'],https://api.spotify.com/v1/artists/5u96pPXm3JmksPRgYDiVps,5u96pPXm3JmksPRgYDiVps,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb67a0783542e43a1a2bbffa58', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517467a0783542e43a1a2bbffa58', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17867a0783542e43a1a2bbffa58', 'width': 160}]",Down Like Silver,36,artist,spotify:artist:5u96pPXm3JmksPRgYDiVps,https://open.spotify.com/artist/5u96pPXm3JmksPRgYDiVps,,23197
[],https://api.spotify.com/v1/artists/4TOkHwfvErnRSxmlJ7XfOJ,4TOkHwfvErnRSxmlJ7XfOJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb305221195e311af477573843', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174305221195e311af477573843', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178305221195e311af477573843', 'width': 160}]",Renn,10,artist,spotify:artist:4TOkHwfvErnRSxmlJ7XfOJ,https://open.spotify.com/artist/4TOkHwfvErnRSxmlJ7XfOJ,,2163
['minneapolis indie'],https://api.spotify.com/v1/artists/7ifrN0oUJbWF1EhktyTKte,7ifrN0oUJbWF1EhktyTKte,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebfe75d8dfba61002175df487b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174fe75d8dfba61002175df487b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178fe75d8dfba61002175df487b', 'width': 160}]",jeremy messersmith,32,artist,spotify:artist:7ifrN0oUJbWF1EhktyTKte,https://open.spotify.com/artist/7ifrN0oUJbWF1EhktyTKte,,28538
"['indie anthem-folk', 'indie folk', 'stomp and flutter']",https://api.spotify.com/v1/artists/44M8i4BCwuBbmcQWwMaOfH,44M8i4BCwuBbmcQWwMaOfH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3fcae7617570e63520f2c3b6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743fcae7617570e63520f2c3b6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783fcae7617570e63520f2c3b6', 'width': 160}]",Stu Larsen,50,artist,spotify:artist:44M8i4BCwuBbmcQWwMaOfH,https://open.spotify.com/artist/44M8i4BCwuBbmcQWwMaOfH,,86966
